00:49:26.596 | Info | '/api/user/login' | 
00:49:36.842 | Info | '/api/user/login' | 
00:49:39.151 | Info | '/transaction/getCustomerType' | 
00:49:56.861 | Info | '/transaction/getCustomersDetails' | 
00:50:02.191 | Info | '/transaction/getCustomersDetails' | 
00:50:08.685 | Info | '/transaction/getCustomerType' | 
00:50:18.405 | Info | '/transaction/getCustomersDetails' | 
00:50:29.553 | Info | '/transaction/getAnalytics' | 
00:50:31.663 | Info | '/transaction/getMyDetails' | 
00:50:33.009 | Info | '/transaction/getAnalytics' | 
00:50:44.489 | Info | '/transaction/getMyDetails' | 
00:50:53.120 | Info | '/transaction/getMeterInfo' | 
00:50:54.820 | Info | '/transaction/getNetworkInfo' | 
00:50:59.195 | Info | '/transaction/getDeviceType' | 
00:51:02.542 | Info | '/transaction/getDeviceType' | 
00:51:08.118 | Info | '/transaction/getMyDetails' | 
00:51:12.931 | Info | '/transaction/getCustomerType' | 
00:51:14.127 | Info | '/transaction/getDeviceType' | 
00:51:16.291 | Info | '/transaction/getNetworkType' | 
00:51:18.307 | Info | '/transaction/getRolesType' | 
02:03:39.798 | Info | '/transaction/getGenerateBills' | 
02:05:25.253 | Info | '/transaction/getGenerateBills' | 
02:09:21.377 | Info | '/transaction/getGenerateBills' | 
02:09:45.780 | Info | '/transaction/getGenerateBills' | 
02:19:45.505 | Info | '/transaction/getGenerateBills' | 
