01:21:54.616 | Info | '/api/user/login' | 
01:22:00.603 | Info | '/api/user/login' | 
01:22:10.558 | Info | '/api/user/login' | 
01:55:13.187 | Info | '/transaction/getCustomerType' | 
01:58:01.364 | Info | '/transaction/getCustomerType' | 
01:58:24.362 | Info | '/transaction/getCustomerType' | 
01:59:04.653 | Info | '/transaction/getCustomerType' | 
01:59:28.889 | Info | '/transaction/getCustomerType' | 
01:59:56.269 | Info | '/transaction/getCustomerType' | 
02:00:01.796 | Info | '/transaction/getCustomerType' | 
02:00:11.308 | Info | '/transaction/getCustomerType' | 
02:24:15.859 | Info | '/transaction/getCustomerType' | 
02:24:50.871 | Info | '/transaction/getCustomerType' | 
02:25:15.744 | Info | '/transaction/getCustomerType' | 
02:26:35.946 | Info | '/transaction/getCustomerType' | 
02:31:57.357 | Info | '/transaction/getCustomerType' | 
02:32:03.272 | Info | '/transaction/getCustomerType' | 
02:34:15.144 | Info | '/transaction/getCustomerType' | 
02:34:46.841 | Info | '/transaction/getCustomerType' | 
02:34:51.308 | Info | '/transaction/getCustomerType' | 
02:35:04.104 | Info | '/transaction/getCustomerType' | 
02:35:05.106 | Info | '/transaction/getCustomerType' | 
02:37:21.124 | Info | '/transaction/getCustomerType' | 
02:37:28.116 | Info | '/transaction/getCustomerType' | 
02:37:37.113 | Info | '/transaction/getCustomerType' | 
02:37:46.112 | Info | '/transaction/getCustomerType' | 
02:37:52.816 | Info | '/transaction/getCustomerType' | 
02:38:16.122 | Info | '/transaction/getCustomerType' | 
02:38:20.105 | Info | '/transaction/getCustomerType' | 
02:38:26.112 | Info | '/transaction/getCustomerType' | 
02:39:16.819 | Info | '/transaction/getCustomerType' | 
02:40:33.605 | Info | '/transaction/getCustomerType' | 
