11:11:02.739 | Info | '/api/user/login' | 
11:11:22.216 | Info | '/transaction/getBillHistory' | 
11:11:38.856 | Info | '/transaction/getBillHistory' | 
11:11:57.034 | Info | '/transaction/getBillHistory' | 
11:12:14.026 | Info | '/transaction/getBillHistory' | 
11:12:20.042 | Info | '/transaction/getBillHistory' | 
11:12:22.023 | Info | '/transaction/getBillHistory' | 
11:12:28.035 | Info | '/transaction/getBillHistory' | 
11:12:40.648 | Info | '/transaction/getBillHistory' | 
11:14:34.023 | Info | '/transaction/getBillHistory' | 
11:14:44.254 | Info | '/transaction/getBillHistory' | 
11:17:54.789 | Info | '/transaction/getBillHistory' | 
11:25:18.404 | Info | '/transaction/getBillHistory' | 
11:25:37.440 | Info | '/transaction/getBillHistory' | 
11:26:42.031 | Info | '/transaction/getBillHistory' | 
11:26:49.197 | Info | '/transaction/getBillHistory' | 
11:26:56.859 | Info | '/transaction/getBillHistory' | 
11:27:03.586 | Info | '/transaction/getBillHistory' | 
11:27:48.588 | Info | '/transaction/getBillHistory' | 
11:28:40.929 | Info | '/transaction/getBillHistory' | 
11:28:52.030 | Info | '/transaction/getBillHistory' | 
11:29:07.993 | Info | '/transaction/getBillHistory' | 
11:29:49.070 | Info | '/transaction/getBillHistory' | 
11:29:54.023 | Info | '/transaction/getBillHistory' | 
11:29:56.037 | Info | '/transaction/getBillHistory' | 
11:31:11.649 | Info | '/transaction/getGenerateBills' | 
11:32:13.070 | Info | '/transaction/getGenerateBills' | 
11:35:12.476 | Info | '/transaction/createGenerateBills' | 
11:35:12.486 | Info | ({'code':'MODULE_NOT_FOUND','requireStack':['C:\\Users\\Ibm\\Downloads\\E-DMS\\backend\\NodeJSBoiler\\app.js','C:\\Users\\Ibm\\Downloads\\E-DMS\\backend\\NodeJSBoiler\\bin\\www']}) | 
11:35:46.371 | Info | '/transaction/createGenerateBills' | 
11:35:46.377 | Info | ({'code':'MODULE_NOT_FOUND','requireStack':['C:\\Users\\Ibm\\Downloads\\E-DMS\\backend\\NodeJSBoiler\\app.js','C:\\Users\\Ibm\\Downloads\\E-DMS\\backend\\NodeJSBoiler\\bin\\www']}) | 
11:36:25.036 | Info | '/transaction/getGenerateBills' | 
11:36:57.113 | Info | '/transaction/getGenerateBills' | 
