01:13:01.584 | Info | '/api/user/login' | 
01:13:07.931 | Info | '/transaction/getCustomerType' | 
01:13:12.051 | Info | '/transaction/getDeviceType' | 
01:23:01.774 | Info | '/transaction/getCustomerType' | 
01:23:16.314 | Info | '/transaction/getCustomerType' | 
01:23:34.119 | Info | '/transaction/getCustomerType' | 
01:23:36.609 | Info | '/transaction/getDeviceType' | 
01:23:38.004 | Info | '/transaction/getCustomerType' | 
01:24:38.544 | Info | '/transaction/getCustomerType' | 
01:29:50.820 | Info | '/transaction/getCustomersDetails' | 
01:29:58.908 | Info | '/transaction/getCustomersDetails' | 
01:30:12.600 | Info | '/transaction/getCustomersDetails' | 
01:30:27.107 | Info | '/transaction/getCustomerType' | 
01:30:29.971 | Info | '/transaction/getCustomersDetails' | 
01:31:11.608 | Info | '/transaction/getCustomerType' | 
01:31:14.338 | Info | '/transaction/getCustomersDetails' | 
01:33:34.252 | Info | '/transaction/getCustomerType' | 
01:33:40.516 | Info | '/transaction/getCustomersDetails' | 
01:34:10.120 | Info | '/transaction/getCustomerType' | 
01:34:13.033 | Info | '/transaction/getCustomersDetails' | 
01:41:40.764 | Info | '/transaction/getCustomerType' | 
01:42:01.949 | Info | '/transaction/getCustomersDetails' | 
01:43:49.350 | Info | '/transaction/getDeviceType' | 
01:47:31.348 | Info | '/api/user/login' | 
01:49:17.562 | Info | '/transaction/getDeviceType' | 
01:49:20.426 | Info | '/transaction/getDeviceType' | 
01:50:03.521 | Info | '/transaction/getDeviceType' | 
01:50:05.533 | Info | '/transaction/getDeviceType' | 
01:50:19.759 | Info | '/transaction/getDeviceType' | 
01:50:20.781 | Info | '/transaction/getDeviceType' | 
01:50:55.732 | Info | '/transaction/getCustomerType' | 
01:53:22.033 | Info | '/transaction/getCustomerType' | 
01:53:23.679 | Info | '/transaction/getCustomerType' | 
01:54:41.393 | Info | '/transaction/getCustomerType' | 
01:54:43.019 | Info | '/transaction/getCustomerType' | 
01:59:40.439 | Info | '/transaction/createCustomerType' | 
01:59:40.659 | Info | '/transaction/getCustomerType' | 
02:00:35.732 | Info | '/transaction/getCustomerType' | 
02:00:38.268 | Info | '/transaction/getCustomersDetails' | 
02:02:07.080 | Info | '/transaction/getCustomerType' | 
02:02:24.468 | Info | '/transaction/getCustomerType' | 
02:02:27.849 | Info | '/transaction/getDeviceType' | 
02:02:29.274 | Info | '/transaction/getCustomerType' | 
02:02:33.181 | Info | '/transaction/getCustomersDetails' | 
02:03:03.516 | Info | '/transaction/getCustomerType' | 
02:03:04.860 | Info | '/transaction/getCustomerType' | 
