02:28:43.650 | Info | '/api/user/login' | 
02:29:07.130 | Info | '/transaction/getCustomerType' | 
02:29:13.853 | Info | '/transaction/getCustomersDetails' | 
02:29:30.623 | Info | '/transaction/getDeviceType' | 
02:29:46.886 | Info | '/transaction/createDeviceType' | 
02:29:46.961 | Info | '/transaction/getDeviceType' | 
02:30:32.871 | Info | '/transaction/getRolesType' | 
02:34:02.637 | Info | '/transaction/getDeviceType' | 
02:34:05.613 | Info | '/transaction/getDeviceType' | 
02:34:13.811 | Info | '/transaction/getDeviceType' | 
22:51:38.475 | Info | '/api/user/login' | 
22:51:41.285 | Info | '/transaction/getDeviceType' | 
22:51:43.426 | Info | '/transaction/getDeviceType' | 
22:51:45.386 | Info | '/transaction/getDeviceType' | 
22:51:47.037 | Info | '/transaction/getDeviceType' | 
22:51:53.801 | Info | '/transaction/getDeviceType' | 
22:51:55.274 | Info | '/transaction/getDeviceType' | 
22:52:05.906 | Info | '/transaction/getDeviceType' | 
22:52:54.519 | Info | '/transaction/getDeviceType' | 
22:52:56.746 | Info | '/transaction/getDeviceType' | 
22:52:58.391 | Info | '/transaction/getDeviceType' | 
22:52:59.877 | Info | '/transaction/getDeviceType' | 
22:53:01.616 | Info | '/transaction/getDeviceType' | 
22:53:07.545 | Info | '/transaction/getDeviceType' | 
22:53:09.247 | Info | '/transaction/getDeviceType' | 
22:53:11.199 | Info | '/transaction/getDeviceType' | 
22:59:37.088 | Info | '/transaction/getDeviceType' | 
23:00:21.423 | Info | '/transaction/getDeviceType' | 
23:03:37.303 | Info | '/api/user/login' | 
23:03:44.692 | Info | '/transaction/getCustomerType' | 
23:03:48.449 | Info | '/transaction/getDeviceType' | 
23:03:50.264 | Info | '/transaction/getNetworkType' | 
23:03:53.982 | Info | '/transaction/getCustomerType' | 
23:03:58.388 | Info | '/transaction/getDeviceType' | 
23:04:01.802 | Info | '/transaction/getNetworkType' | 
23:04:05.423 | Info | '/transaction/getDeviceType' | 
23:04:26.169 | Info | '/transaction/getDeviceType' | 
23:04:34.009 | Info | '/transaction/getNetworkType' | 
23:04:36.028 | Info | '/transaction/getDeviceType' | 
23:05:53.120 | Info | '/transaction/getCustomerType' | 
23:07:33.166 | Info | '/transaction/getCustomerType' | 
23:07:44.937 | Info | '/transaction/getCustomerType' | 
23:07:46.310 | Info | '/transaction/getDeviceType' | 
23:07:49.960 | Info | '/transaction/getCustomerType' | 
23:08:40.442 | Info | '/transaction/getCustomerType' | 
23:28:42.286 | Info | '/transaction/getCustomerType' | 
